sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
28,Bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
29,un bilet pour diijon toulon,Dijon,Toulon,1,hard,misspelling,spelling errors
30,les trains à grande vitesse impressionnent,,,0,easy,no_intent,train_discussion
31,Aller à La Roche-sur-Yon depuis Reims,Reims,La Roche-sur-Yon,1,medium,compound_name,
32,Ça va bien merci ?,,,0,easy,no_intent,greetings
33,Un trajet de Aix-en-Provence vers Limoges,Aix-en-Provence,Limoges,1,easy,standard,
34,au depart de nîmes pour montpellier,Nîmes,Montpellier,1,easy,no_capitals,
35,reservation strasboure clermont-ferran,Strasbourg,Clermont-Ferrand,1,hard,misspelling,spelling errors
36,billet billet billet billet billet billet billet,,,0,easy,garbage,repetitions
37,le train de nuit est pratique ?,,,0,easy,no_intent,train_discussion
38,je veux retrouver paris et lourdes a villeurbanne depuis saint-étienne,Saint-Étienne,Villeurbanne,1,hard,name_ambiguity,multiple name distractors
39,Je veux aller de Nantes à La Roche-sur-Yon,Nantes,La Roche-sur-Yon,1,medium,compound_name,
40,Départ Aix-en-Provence arrivée Paris,Aix-en-Provence,Paris,1,medium,compound_name,
41,Retrouver Paris et Clément à Annecy en partant de Limoges,Limoges,Annecy,1,hard,name_ambiguity,multiple name distractors
42,Quel est le temps de trajet de Saint-Étienne à Brest,Saint-Étienne,Brest,1,medium,standard,
43,Le billet de Dijon à Limoges coûte combien,Dijon,Limoges,1,easy,standard,
44,Un biye pour annecy Le Man,Annecy,Le Mans,1,hard,misspelling,spelling errors
45,Besoin d'un billet de Metz à Perpignan,Metz,Perpignan,1,easy,standard,
46,À Reims,,,0,easy,incomplete_origin,missing origin
47,reservation de tours a perpignan,Tours,Perpignan,1,easy,no_capitals,
48,je vais prendre le train de brest a bordeaux,Brest,Bordeaux,1,easy,no_capitals,
49,Arrivant de Toulouse,,,0,easy,incomplete_dest,missing destination
50,Direction,,,0,easy,incomplete_grammar,grammatically incomplete
51,je dois aller voir Lourdes a Nice en partant de Angers,Angers,Nice,1,hard,name_ambiguity,multiple name distractors
52,Quelle heure le train de Nantes à Toulouse,Nantes,Toulouse,1,medium,standard,
53,Je souhaite me rendr a Touulon depui Toure,Tours,Toulon,1,hard,misspelling,spelling errors
54,Je dois partir de Aix-en-Provence à Toulon,Aix-en-Provence,Toulon,1,easy,standard,
55,retrouver rémy à dijon en partant de annecy,Annecy,Dijon,1,hard,name_ambiguity,multiple name distractors
56,la vie est belle,,,0,easy,no_intent,random_statements
57,Comment aller de Montpellier à Toulouse à Rennes,,,0,medium,ambiguous,too many cities
58,comant aller de grrenoble ver villeurbann,Grenoble,Villeurbanne,1,hard,misspelling,spelling errors
59,Voyager de Nîmes vers Amiens,Nîmes,Amiens,1,easy,standard,
60,De Montpellier pour aller à Saint-Étienne,Montpellier,Saint-Étienne,1,easy,standard,
61,Saint-Étienne Reims TGV,Saint-Étienne,Reims,1,easy,no_markers,
62,Bien sûr,,,0,easy,no_intent,random_statements
63,Faut-il réserver à l'avance pour Clermont-Ferrand Reims,Clermont-Ferrand,Reims,1,hard,complex_question,
64,en direction de reims ?,,,0,easy,incomplete_origin,missing origin
65,trajet depuis brest vers reims,Brest,Reims,1,easy,no_capitals,
66,Pour voyager de Annecy à Dijon,Annecy,Dijon,1,easy,standard,
67,Combien de correspondances entre Clermont-Ferrand et Rennes,Clermont-Ferrand,Rennes,1,hard,complex_question,
68,je doi ale de rennes a metz,Rennes,Metz,1,hard,misspelling,spelling errors
69,tunaf qem lewerog qoc,,,0,easy,garbage,random text
70,billet lyon aix-en-provence,Lyon,Aix-en-Provence,1,easy,no_capitals,
71,De Tours en direction de Dijon,Tours,Dijon,1,easy,standard,
72,le train de le havre a bordeaux,Le Havre,Bordeaux,1,easy,no_capitals,
73,De Lille non attendez de Marseille vers Bordeaux,,,0,medium,ambiguous,conflicting information
74,nidygi cafyzot,,,0,easy,garbage,random text
75,À demain !,,,0,easy,no_intent,greetings
76,Comment aller de Clermont-Ferrand à Nice,Clermont-Ferrand,Nice,1,easy,standard,
77,je dois partir de lyon a rennes,Lyon,Rennes,1,easy,no_capitals,
78,Un billet pour Montpellier,,,0,easy,incomplete_origin,missing origin
79,Trein strasbourg Touluse,Strasbourg,Toulouse,1,hard,misspelling,spelling errors
80,Cap sur Toulouse,,,0,easy,incomplete_origin,missing origin
81,Pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
82,Évidemment,,,0,easy,no_intent,random_statements
83,Pour aller à Toulouse depuis Angers,Angers,Toulouse,1,medium,inverted_order,
84,billet billet billet billet billet billet,,,0,easy,garbage,repetitions
85,je voudrais aller à nice ?,,,0,easy,incomplete_origin,missing origin
86,je souhaite me rendre a le havre depuis amiens,Amiens,Le Havre,1,easy,no_capitals,
87,Les vacances approchent !,,,0,easy,no_intent,off_topic
88,Me rendre à Le Havre depuis Port-Boulet,Port-Boulet,Le Havre,1,medium,compound_name,
89,Billet Boulogne-sur-Mer Grenoble,Boulogne-sur-Mer,Grenoble,1,medium,compound_name,
90,Génial ?,,,0,easy,no_intent,random_statements
91,Je vais vers Bordeaux depuis Le Havre,Le Havre,Bordeaux,1,medium,inverted_order,
92,Quel est le tarif le moins cher de Marseille à Angers,Marseille,Angers,1,hard,complex_question,
93,comment aller à lyon,,,0,easy,incomplete_origin,missing origin
94,je veux partir de annecy a nice,Annecy,Nice,1,easy,no_capitals,
95,Perpignan Aix-en-Provence samedi,Perpignan,Aix-en-Provence,1,medium,no_markers,
96,Départ Port-Boulet arrivée Aix-en-Provence,Port-Boulet,Aix-en-Provence,1,medium,compound_name,
97,j'aime voyager en train,,,0,easy,no_intent,train_discussion
98,un tiket nantess lile,Nantes,Lille,1,hard,misspelling,spelling errors
99,Je viens de Grenoble,,,0,easy,incomplete_dest,missing destination
100,partir a grenoble de strasbourg,Strasbourg,Grenoble,1,easy,no_capitals,
101,Les gares sont belles !,,,0,easy,no_intent,train_discussion
102,je veux aller à le havre,,,0,easy,incomplete_origin,missing origin
103,Comment aller à Nantes,,,0,easy,incomplete_origin,missing origin
104,Place Brest Reims,Brest,Reims,1,easy,no_markers,
105,place dans le train de brest a lyon,Brest,Lyon,1,easy,no_capitals,
106,En route pour Nîmes depuis Tours,Tours,Nîmes,1,medium,inverted_order,
107,Réservation de Metz à Salon-de-Provence,Metz,Salon-de-Provence,1,medium,compound_name,
108,Partir à Rennes de Tours,Tours,Rennes,1,easy,standard,
109,Aller en train de Nîmes à Paris,Nîmes,Paris,1,easy,standard,
110,vague sable jardin,,,0,easy,garbage,nonsense words
111,je pars de metz pour lille,Metz,Lille,1,easy,no_capitals,
112,un biye train tolouse perpignan,Toulouse,Perpignan,1,hard,misspelling,spelling errors
113,je vais faire du sport,,,0,easy,no_intent,off_topic
114,Je dois me rendre de Bordeaux à Tours,Bordeaux,Tours,1,easy,standard,
115,Quel est le prochain train de Aix-en-Provence à Amiens,Aix-en-Provence,Amiens,1,medium,standard,
116,Quel est le train le plus rapide de Rennes à Lille,Rennes,Lille,1,hard,complex_question,
117,arrivant de lyon,,,0,easy,incomplete_dest,missing destination
118,comen aller de reim a montpellie,Reims,Montpellier,1,hard,misspelling,spelling errors
119,Je voudrai partir de Metz a Clermont-Ferraand,Metz,Clermont-Ferrand,1,hard,misspelling,spelling errors
120,Destination Marseille,,,0,easy,incomplete_origin,missing origin
121,Lille Toulon première classe,Lille,Toulon,1,medium,no_markers,
122,Pour Grenoble,,,0,easy,incomplete_origin,missing origin
123,Partir pour Saint Étienne depuis Angers,Angers,Saint-Étienne,1,medium,compound_name,compound name no hyphen
124,de angers pour aller a tours,Angers,Tours,1,easy,no_capitals,
125,De Châlons en Champagne vers Annecy,Châlons-en-Champagne,Annecy,1,medium,compound_name,compound name no hyphen
126,trajet en train de paris a aix-en-provence,Paris,Aix-en-Provence,1,easy,no_capitals,
127,Besoin d'un billet de Lille à Metz,Lille,Metz,1,easy,standard,
128,depart nantes arrivee montpellier,Nantes,Montpellier,1,easy,no_capitals,
129,"Rémy, Florence et moi partons de Rennes pour Reims",Rennes,Reims,1,hard,name_ambiguity,multiple name distractors
130,Partir vers Lille au départ de Nantes,Nantes,Lille,1,medium,inverted_order,
131,un bilet de trin de niice a brest,Nice,Brest,1,hard,misspelling,spelling errors
132,Combien ça coûte en moyenne de Saint-Étienne à Nîmes,Saint-Étienne,Nîmes,1,hard,complex_question,
133,trajet en train de saint-étienne a perpignan,Saint-Étienne,Perpignan,1,easy,no_capitals,
134,partir de grenoble et aller a montpellier,Grenoble,Montpellier,1,easy,no_capitals,
135,commen me rendre de lyhon a perpigna,Lyon,Perpignan,1,hard,misspelling,spelling errors
136,aller de montpellier a annecy,Montpellier,Annecy,1,easy,no_capitals,
137,Un biye train Tolooze limoges,Toulouse,Limoges,1,hard,misspelling,spelling errors
138,Toulouse Montpellier Rennes Lyon,,,0,medium,ambiguous,too many cities
139,J'ai vu un bon film !,,,0,easy,no_intent,off_topic
140,Pour me rendre à Villeurbanne je pars de Perpignan,Perpignan,Villeurbanne,1,medium,inverted_order,
141,Les trains de Perpignan à Le Mans sont à quelle heure,Perpignan,Le Mans,1,medium,standard,
142,Destination Montpellier,,,0,easy,incomplete_origin,missing origin
143,Je me rends à Lyon,,,0,easy,incomplete_origin,missing origin
144,Un trajet de Dijon vers Strasbourg,Dijon,Strasbourg,1,easy,standard,
145,Joyeux Noël ?,,,0,easy,no_intent,off_topic
146,Le Havre Brest plein tarif,Le Havre,Brest,1,medium,no_markers,
147,Comment aller de Lyon à Lyon,,,0,medium,ambiguous,origin equals destination
148,un bilet montpellier annec,Montpellier,Annecy,1,hard,misspelling,spelling errors
149,j'aime voyager en train,,,0,easy,no_intent,train_discussion
150,depart de nîmes destination saint-étienne,Nîmes,Saint-Étienne,1,easy,no_capitals,
151,Je vais de Lyon à Lyon,,,0,medium,ambiguous,origin equals destination
152,la sncf est une belle entreprise,,,0,easy,no_intent,train_discussion
153,Toulouse Marseille Rennes Lille,,,0,medium,ambiguous,too many cities
154,Rejoindre Tours depuis Villeurbanne,Villeurbanne,Tours,1,easy,standard,
155,reservation trin de paric a tour,Paris,Tours,1,hard,misspelling,spelling errors
156,Bilet de trein de Bordeaus a Lyl,Bordeaux,Lille,1,hard,misspelling,spelling errors
157,Il y a des trains de Angers à Brest,Angers,Brest,1,easy,standard,
158,Depuis Lille,,,0,easy,incomplete_dest,missing destination
159,Combien de trains par jour entre Aix-en-Provence et Tours,Aix-en-Provence,Tours,1,hard,complex_question,
160,À quelle heure arrive le dernier train de Amiens à Toulon,Amiens,Toulon,1,hard,complex_question,
161,De Nantes vers Nantes,,,0,medium,ambiguous,origin equals destination
162,Wie komme ich nach Paris,,,0,easy,garbage,foreign language
163,Horaire de train,,,0,easy,incomplete_grammar,grammatically incomplete
164,Vers Lille,,,0,easy,incomplete_origin,missing origin
165,y a-t-il un train ?,,,0,easy,incomplete_grammar,grammatically incomplete
166,Quel est le temps de correspondance entre Clermont-Ferrand et Toulouse,Clermont-Ferrand,Toulouse,1,hard,complex_question,
167,jawobewu zehih pah gorupili,,,0,easy,garbage,random text
168,Arrivant de Marseille,,,0,easy,incomplete_dest,missing destination
169,trajet depuis nice vers nantes,Nice,Nantes,1,easy,no_capitals,
170,orange escalier parapluie crayon baleine,,,0,easy,garbage,nonsense words
171,Vous avez des trains de Metz vers Dijon,Metz,Dijon,1,medium,standard,
172,jygis dynytyz weha lerewetij,,,0,easy,garbage,random text
173,Quel est le meilleur jour pour voyager de Strasbourg à Bordeaux,Strasbourg,Bordeaux,1,hard,complex_question,
174,De Paris non attendez de Lyon vers Nice,,,0,medium,ambiguous,conflicting information
175,hytimigecu byxifody,,,0,easy,garbage,random text
176,Pourquoi pas ?,,,0,easy,no_intent,random_statements
177,Comment aller à Aix-en-Provence depuis Paris,Paris,Aix-en-Provence,1,medium,compound_name,
178,Un billet Montpellier Toulon pour 2 adultes,Montpellier,Toulon,1,medium,additional_info,
179,vous vous appelez comment,,,0,easy,no_intent,general_questions
180,Au départ de Montpellier,,,0,easy,incomplete_dest,missing destination
181,enchanté ?,,,0,easy,no_intent,greetings
182,Je veux partir de Nice à Nîmes vendredi soir,Nice,Nîmes,1,medium,additional_info,
183,Billet Dijon Angers pour 3 personnes,Dijon,Angers,1,medium,additional_info,
184,Je voudrais voyager de Lyon à Toulon,Lyon,Toulon,1,easy,standard,
185,Je dois rejoindre Albert et Rémy à Toulouse depuis Lyon,Lyon,Toulouse,1,hard,name_ambiguity,multiple name distractors
186,Billet Dijon Angers pour voyage scolaire,Dijon,Angers,1,medium,additional_info,
187,paris et lourdes veulent aller de aix-en-provence a grenoble,Aix-en-Provence,Grenoble,1,hard,name_ambiguity,multiple name distractors
188,Je souhaite me rendre à Aix en Provence en partant de Amiens,Amiens,Aix-en-Provence,1,medium,compound_name,compound name no hyphen
189,xovulakud cedoryrol nibimawo gisivof,,,0,easy,garbage,random text
190,Je me suis trompé Bordeaux pas Rennes,,,0,medium,ambiguous,conflicting information
191,J'aime lire des livres,,,0,easy,no_intent,off_topic
192,Tout va bien ?,,,0,easy,no_intent,random_statements
193,Comment aller de Aix-en-Provence à Le Mans,Aix-en-Provence,Le Mans,1,easy,standard,
194,Aller de Dijon à Metz,Dijon,Metz,1,easy,standard,
195,le train c'est mieux que l'avion ?,,,0,easy,no_intent,train_discussion
196,Je doi partir de Aix-en-Provenc a villeurbanne,Aix-en-Provence,Villeurbanne,1,hard,misspelling,spelling errors
197,je voudrai un tiket de le man a touloon,Le Mans,Toulon,1,hard,misspelling,spelling errors
198,Route de Salon-de-Provence vers Lille,Salon-de-Provence,Lille,1,medium,compound_name,
199,quelle heure est-il,,,0,easy,no_intent,general_questions
200,Dijon Paris pour demain,Dijon,Paris,1,easy,no_markers,
201,Super cool ?,,,0,easy,no_intent,random_statements
202,Lourdes et Albert veulent aller de Marseille à Le Mans,Marseille,Le Mans,1,hard,name_ambiguity,multiple name distractors
203,c'est parfait,,,0,easy,no_intent,random_statements
204,Je suis actuellement à Dijon,,,0,easy,incomplete_dest,missing destination
205,combien coûte un billet,,,0,easy,incomplete_grammar,grammatically incomplete
206,Pouvez-vous m'indiquer les horaires de Marseille à Tours,Marseille,Tours,1,medium,standard,
207,je pars demain de,,,0,easy,incomplete_grammar,grammatically incomplete
208,pour voyager de annecy a nantes,Annecy,Nantes,1,easy,no_capitals,
209,Réservation de Nice à Port-Boulet,Nice,Port-Boulet,1,medium,compound_name,
210,"Avec mes amis Rémy et Lourdes, je voudrais aller de Nantes à Limoges",Nantes,Limoges,1,hard,name_ambiguity,multiple name distractors
211,Billet Lyon Limoges carte de réduction,Lyon,Limoges,1,medium,additional_info,
212,bonjour ?,,,0,easy,no_intent,greetings
213,Je veux aller de Amiens à Nice,Amiens,Nice,1,easy,standard,
214,trajet de metz vers lyon,Metz,Lyon,1,easy,no_capitals,
215,je souhaite me rendre de marsel a villeurrbanne,Marseille,Villeurbanne,1,hard,misspelling,spelling errors
216,Je souhaite me rendre à Lille,,,0,easy,incomplete_origin,missing origin
217,Je veux aller à Nice non à Paris,,,0,medium,ambiguous,contradictions
218,Trajet Villeurbanne Port-Boulet,Villeurbanne,Port-Boulet,1,medium,compound_name,
219,escalier parapluie orange sable horloge,,,0,easy,garbage,nonsense words
220,Je quitte Reims,,,0,easy,incomplete_dest,missing destination
221,Bonjour comment allez-vous !,,,0,easy,no_intent,greetings
222,Depuis Toulon ?,,,0,easy,incomplete_dest,missing destination
223,Y a-t-il un train de Villeurbanne vers Aix-en-Provence,Villeurbanne,Aix-en-Provence,1,easy,standard,
224,Lyon Nantes aller-retour,Lyon,Nantes,1,medium,no_markers,
225,voyage depuis limoges vers marseille,Limoges,Marseille,1,easy,no_capitals,
226,Les rails de train sont fascinants !,,,0,easy,no_intent,train_discussion
227,Quel est le temps de correspondance entre Toulon et Annecy,Toulon,Annecy,1,hard,complex_question,
228,Je voudrai ale de Rene a Nante,Rennes,Nantes,1,hard,misspelling,spelling errors
229,Billet Paris Lille Toulouse,,,0,medium,ambiguous,too many cities
230,Trin Anger Nante,Angers,Nantes,1,hard,misspelling,spelling errors
231,Évidemment !,,,0,easy,no_intent,random_statements
232,Me rendre à Le Mans au départ de Villeurbanne,Villeurbanne,Le Mans,1,medium,inverted_order,
233,Réservation Grenoble Toulouse pour senior,Grenoble,Toulouse,1,medium,additional_info,
234,Quelle est votre adresse,,,0,easy,no_intent,general_questions
235,un biye de marseille ver annec,Marseille,Annecy,1,hard,misspelling,spelling errors
236,Combien ça coûte en moyenne de Strasbourg à Toulouse,Strasbourg,Toulouse,1,hard,complex_question,
237,Saint-Étienne Nantes aller,Saint-Étienne,Nantes,1,easy,no_markers,
238,"avec mes amis albert, florence et lourdes je vais de saint-étienne a bordeaux",Saint-Étienne,Bordeaux,1,hard,name_ambiguity,multiple name distractors
239,Basé à Lille,,,0,easy,incomplete_dest,missing destination
240,Marseille Toulouse s'il vous plaît,Marseille,Toulouse,1,easy,no_markers,
241,Réservation de Boulogne-sur-Mer à Lille,Boulogne-sur-Mer,Lille,1,medium,compound_name,
242,mon trajet est de marseille a toulouse,Marseille,Toulouse,1,easy,no_capitals,
243,Reims Tours première classe,Reims,Tours,1,medium,no_markers,
244,Train de Toulouse direction Lille,Toulouse,Lille,1,easy,standard,
245,direction nice depuis le mans,Le Mans,Nice,1,easy,no_capitals,
246,I would like a ticket,,,0,easy,garbage,foreign language
247,je voudrai un biet de nantes a amiens,Nantes,Amiens,1,hard,misspelling,spelling errors
248,De Bordeaux à Lyon ou peut-être Paris,,,0,medium,ambiguous,contradictions
249,Je souhaite me rendre à Marseille depuis Villeurbanne,Villeurbanne,Marseille,1,easy,standard,
250,Je voyage avec Paris et Albert de Montpellier vers Metz,Montpellier,Metz,1,hard,name_ambiguity,multiple name distractors
251,Quelle chaleur,,,0,easy,no_intent,off_topic
252,Reservation trin de Le Havr a Anngers,Le Havre,Angers,1,hard,misspelling,spelling errors
253,bilet simple grenobl saint-étienne,Grenoble,Saint-Étienne,1,hard,misspelling,spelling errors
254,Origine Strasbourg,,,0,easy,incomplete_dest,missing destination
255,un billet le havre marseille sil vous plait,Le Havre,Marseille,1,easy,no_capitals,
256,je veux partir de nice a montpellier,Nice,Montpellier,1,easy,no_capitals,
257,Réservation de La Roche-sur-Yon à Angers,La Roche-sur-Yon,Angers,1,medium,compound_name,
258,J'aime voyager en train ?,,,0,easy,no_intent,train_discussion
259,Je pars de Paris enfin non de Lille,,,0,medium,ambiguous,conflicting information
260,Billet Limoges Saint-Étienne,Limoges,Saint-Étienne,1,medium,compound_name,
261,Je veux aller de La Roche-sur-Yon vers Clermont-Ferrand,La Roche-sur-Yon,Clermont-Ferrand,1,medium,compound_name,
262,Pour me rendre de Reims à Tours,Reims,Tours,1,easy,standard,
263,Combien coûte un billet,,,0,easy,incomplete_grammar,grammatically incomplete
264,Je vais à Rennes voir Florence et Albert en partant de Perpignan,Perpignan,Rennes,1,hard,name_ambiguity,multiple name distractors
265,avec mon ami paris je vais de villeurbanne a le mans,Villeurbanne,Le Mans,1,hard,name_ambiguity,multiple name distractors
266,Clermont-Ferrand Saint-Étienne direct svp,Clermont-Ferrand,Saint-Étienne,1,easy,no_markers,
267,trajet vers reims,,,0,easy,incomplete_origin,missing origin
268,en partant de limoges vers aix-en-provence,Limoges,Aix-en-Provence,1,easy,no_capitals,
269,Lille Toulouse aller,Lille,Toulouse,1,easy,no_markers,
270,origine angers,,,0,easy,incomplete_dest,missing destination
271,Comment aller de Lille à Rennes à Bordeaux,,,0,medium,ambiguous,too many cities
272,je pars de nantes pour lille,Nantes,Lille,1,easy,no_capitals,
273,Je voudrais aller à Montpellier ?,,,0,easy,incomplete_origin,missing origin
274,Mon trajet est de Lyon à Marseille,Lyon,Marseille,1,easy,standard,
275,Je pars de Bordeaux,,,0,easy,incomplete_dest,missing destination
276,je doi me rendre de reeims a le man,Reims,Le Mans,1,hard,misspelling,spelling errors
277,Quel est ton film préféré ?,,,0,easy,no_intent,general_questions
278,Amiens Le Havre tout de suite,Amiens,Le Havre,1,easy,no_markers,
279,Vers Nice,,,0,easy,incomplete_origin,missing origin
280,Ma destination est Perpignan depuis Dijon,Dijon,Perpignan,1,medium,inverted_order,
281,Voyage vers Aix-en-Provence départ Grenoble,Grenoble,Aix-en-Provence,1,medium,inverted_order,
282,Je peux avoir les horaires de Toulon à Strasbourg,Toulon,Strasbourg,1,medium,standard,
283,Quel est le prix d'un aller simple de Saint-Étienne à Marseille,Saint-Étienne,Marseille,1,medium,additional_info,
284,Aller à Aix en Provence depuis Brest,Brest,Aix-en-Provence,1,medium,compound_name,compound name no hyphen
285,aller en train de montpellier a angers,Montpellier,Angers,1,easy,no_capitals,
286,Aller vers Strasbourg depuis Rennes,Rennes,Strasbourg,1,easy,standard,
287,Rejoindre Montpellier depuis Paris,Paris,Montpellier,1,easy,standard,
288,Pourquoi pas !,,,0,easy,no_intent,random_statements
289,bilet pour angeers perpigna,Angers,Perpignan,1,hard,misspelling,spelling errors
290,ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
291,De Bordeaux vers Bordeaux,,,0,medium,ambiguous,origin equals destination
292,Direction Tours depuis Aix-les-Bains,Aix-les-Bains,Tours,1,medium,compound_name,
293,Quel est le tarif de Aix-en-Provence à Le Mans,Aix-en-Provence,Le Mans,1,medium,standard,
294,je suis à angers,,,0,easy,incomplete_dest,missing destination
295,Combien coûte un billet ?,,,0,easy,incomplete_grammar,grammatically incomplete
296,Yo,,,0,easy,no_intent,greetings
297,Train pour Toulouse Paris et Lille,,,0,medium,ambiguous,too many cities
298,je veux ale de le hhavre a reeims,Le Havre,Reims,1,hard,misspelling,spelling errors
299,basé à strasbourg,,,0,easy,incomplete_dest,missing destination
300,Un billet Rennes Clermont-Ferrand tarif jeune,Rennes,Clermont-Ferrand,1,medium,additional_info,
301,bilet de trin de metz a perpignan,Metz,Perpignan,1,hard,misspelling,spelling errors
302,Je me suis trompé Toulouse pas Lyon,,,0,medium,ambiguous,conflicting information
303,Arriver à Reims depuis Dijon,Dijon,Reims,1,medium,inverted_order,
304,Un trajet de Le Havre vers Lyon,Le Havre,Lyon,1,easy,standard,
305,Me rendre à Le Mans au départ de Nîmes,Nîmes,Le Mans,1,medium,inverted_order,
306,je veu aller de clermont--ferrand ver annnecy,Clermont-Ferrand,Annecy,1,hard,misspelling,spelling errors
307,Enchanté ?,,,0,easy,no_intent,greetings
308,Quel est le temps de trajet de Limoges à Marseille,Limoges,Marseille,1,medium,standard,
309,Ticket Reims Perpignan,Reims,Perpignan,1,easy,no_markers,
310,Pour me rendre de Marseille à La Roche sur Yon,Marseille,La Roche-sur-Yon,1,medium,compound_name,compound name no hyphen
311,voyage voyage voyage voyage voyage voyage voyage,,,0,easy,garbage,repetitions
312,Je cherche un train de Metz à Brest,Metz,Brest,1,easy,standard,
313,Les rails de train sont fascinants,,,0,easy,no_intent,train_discussion
314,vers nice,,,0,easy,incomplete_origin,missing origin
315,Trajet vers Marseille,,,0,easy,incomplete_origin,missing origin
316,!!! **!! ^^&& ^^&&,,,0,easy,garbage,special characters
317,Train svp Limoges Montpellier,Limoges,Montpellier,1,easy,no_markers,
318,Je voudrai partir de Le Havrre a Angerrs,Le Havre,Angers,1,hard,misspelling,spelling errors
319,reservation strazburg marceille,Strasbourg,Marseille,1,hard,misspelling,spelling errors
320,le soleil brille,,,0,easy,no_intent,random_statements
321,Billet Lille Marseille Paris,,,0,medium,ambiguous,too many cities
322,Un aller simpl de tours a Nantte,Tours,Nantes,1,hard,misspelling,spelling errors
323,Coucou,,,0,easy,no_intent,greetings
324,gare gare gare gare gare gare,,,0,easy,garbage,repetitions
325,je pars de annecy pour rennes,Annecy,Rennes,1,easy,no_capitals,
326,je doi aller de nantes a toulouse,Nantes,Toulouse,1,hard,misspelling,spelling errors
327,aller simple de annecy vers grenoble,Annecy,Grenoble,1,easy,no_capitals,
328,Reims Bordeaux dès que possible,Reims,Bordeaux,1,medium,no_markers,
329,jai besoin daller de toulouse a paris,Toulouse,Paris,1,easy,no_capitals,
330,Je suis à Montpellier ?,,,0,easy,incomplete_dest,missing destination
331,Trein Diijon Amien,Dijon,Amiens,1,hard,misspelling,spelling errors
332,Nantes Le Havre partir,Nantes,Le Havre,1,easy,no_markers,
333,Je pars de Perpignan pour Bordeaux,Perpignan,Bordeaux,1,easy,standard,
334,Train Paris Villeurbanne pour les vacances,Paris,Villeurbanne,1,medium,additional_info,
335,kayak baleine baleine requin tambour lampe parapluie framboise,,,0,easy,garbage,nonsense words
336,Lille Angers plein tarif,Lille,Angers,1,medium,no_markers,
337,Bonjour comment allez-vous,,,0,easy,no_intent,greetings
338,Je voudrais aller de Rennes à Lyon via Toulouse et Nantes,,,0,medium,ambiguous,too many cities
339,pourquoi pas,,,0,easy,no_intent,random_statements
340,Come posso andare a Roma,,,0,easy,garbage,foreign language
341,Un trajet de Grenoble vers Toulon,Grenoble,Toulon,1,easy,standard,
342,Me déplacer vers Lille depuis Limoges,Limoges,Lille,1,medium,inverted_order,
343,Quelle est la meilleure façon d'aller de Amiens à Dijon,Amiens,Dijon,1,medium,standard,
344,Aller-retour Clermont-Ferrand Bordeaux pour deux,Clermont-Ferrand,Bordeaux,1,medium,additional_info,
345,Quel âge avez-vous ?,,,0,easy,no_intent,general_questions
346,Cap sur Rennes depuis Lyon,Lyon,Rennes,1,medium,inverted_order,
347,partir de bordeaux direction marseille,Bordeaux,Marseille,1,easy,no_capitals,
348,Commen me rendr a Dijo depuis Reimms,Reims,Dijon,1,hard,misspelling,spelling errors
