sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
78,Je dois rejoindre Clément à Marseille depuis Lille,Lille,Marseille,1,medium,name_ambiguity,Clément=prénom
79,"avec mes amis clément et albert, je voudrais aller de lille à bordeaux",Lille,Bordeaux,1,hard,name_ambiguity,"Clément/Albert=prénoms, lowercase"
80,Direction Annecy en partant de Paris,Paris,Annecy,1,medium,inverted_order,
81,Tu aimes la musique !,,,0,easy,no_intent,general_questions
82,Quel est le train le plus rapide de Saint-Étienne à Clermont-Ferrand,Saint-Étienne,Clermont-Ferrand,1,hard,complex_question,
83,mon train préféré est le tgv ?,,,0,easy,no_intent,train_discussion
84,Les TGV sont rapides !,,,0,easy,no_intent,train_discussion
85,Venant de Reims ?,,,0,easy,incomplete_dest,missing destination
86,Je souhaite me rendre à Brest en partant de Saint-Étienne,Saint-Étienne,Brest,1,medium,compound_name,compound name
87,au départ de lille,,,0,easy,incomplete_dest,missing destination
88,Que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
89,orange uniforme vague lampe guitare crayon vague,,,0,easy,garbage,nonsense words
90,quelle heure est-il,,,0,easy,no_intent,general_questions
91,vague crayon baleine,,,0,easy,garbage,nonsense words
92,trajet bordo lille,Bordeaux,Lille,1,hard,misspelling,spelling errors
93,Basé à Reims,,,0,easy,incomplete_dest,missing destination
94,quel est le prix pour,,,0,easy,incomplete_grammar,grammatically incomplete
95,Quel est votre nom !,,,0,easy,no_intent,general_questions
96,Route pour Le Havre,,,0,easy,incomplete_origin,missing origin
97,trajet vers montpellier,,,0,easy,incomplete_origin,missing origin
98,Quel est l'horaire des trains au départ de Marseille pour Dijon,Marseille,Dijon,1,medium,standard,
99,Pour me rendre à Le Havre je pars de Saint-Étienne,Saint-Étienne,Le Havre,1,medium,inverted_order,
100,En direction de Bordeaux,,,0,easy,incomplete_origin,missing origin
101,Quel est le moyen le plus rapide pour aller de Bordeaux à Saint-Étienne,Bordeaux,Saint-Étienne,1,hard,complex_question,
102,lampe jardin papillon miroir crayon uniforme parapluie cactus,,,0,easy,garbage,nonsense words
103,Départ Grenoble arrivée Aix-en-Provence,Grenoble,Aix-en-Provence,1,easy,standard,
104,Je veux aller de Saint-Étienne à Montpellier,Saint-Étienne,Montpellier,1,easy,standard,
105,sable valise miroir,,,0,easy,garbage,nonsense words
106,Bonne nuit,,,0,easy,no_intent,greetings
107,^^&& @@@ train 456 Paris,,,0,easy,garbage,incoherent mix
108,je pars demain de ?,,,0,easy,incomplete_grammar,grammatically incomplete
109,Avec mon ami Albert je voudrais aller de Grenoble à Lille,Grenoble,Lille,1,medium,name_ambiguity,Albert=prénom
110,Quel est l'horaire des trains au départ de Lyon pour Le Mans,Lyon,Le Mans,1,medium,standard,
111,Comment aller de Villeurbanne à Bordeaux,Villeurbanne,Bordeaux,1,easy,standard,
112,Amiens Nantes demain,Amiens,Nantes,1,medium,no_markers,
113,Deux billets de Villeurbanne à Le Mans s'il vous plaît,Villeurbanne,Le Mans,1,medium,additional_info,with time/passenger info
114,À quelle heure y a-t-il des trains de Villeurbanne à Aix-en-Provence,Villeurbanne,Aix-en-Provence,1,medium,standard,
115,Je dois rejoindre Florence à Aix-en-Provence depuis Brest,Brest,Aix-en-Provence,1,medium,name_ambiguity,Florence=prénom
116,Combien de temps faut-il pour aller de Le Mans à Nantes,Le Mans,Nantes,1,hard,complex_question,
117,retrouver lourdes à florence en partant de amiens,Amiens,Florence,1,hard,name_ambiguity,"Lourdes=prénom, lowercase"
118,En direction de Toulouse,,,0,easy,incomplete_origin,missing origin
119,un billet reims montpellier,Reims,Montpellier,1,hard,misspelling,spelling errors
120,Bordeaux Clermont-Ferrand aujourd'hui,Bordeaux,Clermont-Ferrand,1,medium,no_markers,
121,je souhaite me rendre a nantes depuis toulon,Toulon,Nantes,1,medium,no_capitals,"lowercase, no accents"
122,Je me rends à Toulouse en provenance de Angers,Angers,Toulouse,1,medium,inverted_order,
123,Je veux aller à Marseille en partant de Nîmes,Nîmes,Marseille,1,medium,inverted_order,
124,Combien coûte un billet de Perpignan à Aix-en-Provence,Perpignan,Aix-en-Provence,1,medium,additional_info,with time/passenger info
125,au départ de grenoble,,,0,easy,incomplete_dest,missing destination
126,bilet paris nîme,Paris,Nîmes,1,hard,misspelling,spelling errors
127,Quel est le prix d'un billet de Saint-Étienne à Lyon,Saint-Étienne,Lyon,1,easy,standard,
128,"avec mes amis rémy et lourdes, je voudrais aller de perpignan à limoges",Perpignan,Limoges,1,hard,name_ambiguity,"Rémy/Lourdes=prénoms, lowercase"
129,Un aller simple de Strasbourg à Montpellier,Strasbourg,Montpellier,1,easy,standard,
130,Combien coûte un billet de train de Limoges à Metz,Limoges,Metz,1,medium,standard,
131,À partir de Montpellier,,,0,easy,incomplete_dest,missing destination
132,Je souhaite me rendre a Strasbourg depui Tourz,Tours,Strasbourg,1,hard,misspelling,spelling errors
133,Billet Rennes Lille Paris,,,0,medium,ambiguous,too many cities
134,De Grenoble,,,0,easy,incomplete_dest,missing destination
135,Mon ami Florence m'attend à Perpignan je pars de Nice,Nice,Perpignan,1,medium,name_ambiguity,Florence=prénom
136,À quelle heure y a-t-il des trains de Montpellier à Metz,Montpellier,Metz,1,medium,standard,
137,j'ai raté mon train ?,,,0,easy,no_intent,train_discussion
138,J'ai pris le train hier,,,0,easy,no_intent,train_discussion
139,Je veux aller de Angers à Aix-en-Provence,Angers,Aix-en-Provence,1,medium,compound_name,compound name
140,je dois aller de grenoble a paris,Grenoble,Paris,1,medium,no_capitals,"lowercase, no accents"
141,commen aler de amien a dijon,Amiens,Dijon,1,hard,misspelling,spelling errors
142,Je vais de Toulouse à Toulouse,,,0,medium,ambiguous,origin equals destination
143,ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
144,Je souhaite me rendre à Strasbourg depuis Perpignan,Perpignan,Strasbourg,1,easy,standard,
145,Ça va bien merci ?,,,0,easy,no_intent,greetings
146,Je veux aller de Brest à Grenoble demain matin,Brest,Grenoble,1,medium,additional_info,with time/passenger info
147,Je veux aller de Toulon à Paris,Toulon,Paris,1,easy,standard,
148,Je vais à Clermont-Ferrand voir mon ami Paris en partant de Le Havre,Le Havre,Clermont-Ferrand,1,medium,name_ambiguity,Paris=prénom
149,igloo baleine uniforme,,,0,easy,garbage,nonsense words
150,Je veux aller à Lille en partant de Bordeaux,Bordeaux,Lille,1,medium,inverted_order,
151,Comment aller à Tours depuis Aix-les-Bains,Aix-les-Bains,Tours,1,medium,compound_name,compound name
152,Je vais de Montpellier à Paris à Lyon,,,0,medium,ambiguous,too many cities
153,Je dois rejoindre Florence à Paris depuis Lyon,Lyon,Paris,1,medium,name_ambiguity,Florence=prénom
154,Je me rends à Paris en provenance de Tours,Tours,Paris,1,medium,inverted_order,
155,Un train de Villeurbanne pour Amiens,Villeurbanne,Amiens,1,easy,standard,
156,Comment aller de Le Havre à Nantes,Le Havre,Nantes,1,easy,standard,
157,je voudrais un billet de villeurbanne a tours,Villeurbanne,Tours,1,medium,no_capitals,"lowercase, no accents"
158,Je veux visiter Toulouse Nantes Bordeaux,,,0,medium,ambiguous,too many cities
159,Avec mon ami Albert je voudrais aller de Annecy à Rennes,Annecy,Rennes,1,medium,name_ambiguity,Albert=prénom
160,Pour me rendre à Montpellier je pars de Toulon,Toulon,Montpellier,1,medium,inverted_order,
161,Quel est le temps de trajet de Metz à Reims,Metz,Reims,1,medium,standard,
162,je dois aller de annecy a tours,Annecy,Tours,1,medium,no_capitals,"lowercase, no accents"
163,je voudrais aller à toulon,,,0,easy,incomplete_origin,missing origin
164,Je dois rejoindre Paris à Rennes depuis Lille,Lille,Rennes,1,medium,name_ambiguity,Paris=prénom
165,Quel est le train le plus rapide de Dijon à Bordeaux,Dijon,Bordeaux,1,hard,complex_question,
166,Avec mon ami Albert je voudrais aller de Brest à Tours,Brest,Tours,1,medium,name_ambiguity,Albert=prénom
167,Quel est le temps de trajet de Toulon à Nantes,Toulon,Nantes,1,medium,standard,
168,Trajet de Aix-en-Provence vers Lille,Aix-en-Provence,Lille,1,easy,standard,
169,Je voyage avec Rémy et Clément de Perpignan vers Dijon,Perpignan,Dijon,1,hard,name_ambiguity,Rémy/Clément=prénoms
170,Le train était bondé !,,,0,easy,no_intent,train_discussion
171,Je veux aller de Angers à Salon-de-Provence,Angers,Salon-de-Provence,1,medium,compound_name,compound name
172,C'est parfait,,,0,easy,no_intent,random_statements
173,Le shopping c'est génial,,,0,easy,no_intent,off_topic
174,De Rennes à Bordeaux puis Toulouse,,,0,medium,ambiguous,too many cities
175,Je voyage avec Clément et Rémy de Lyon vers Nantes,Lyon,Nantes,1,hard,name_ambiguity,Clément/Rémy=prénoms
176,Je pars pour Lyon,,,0,easy,incomplete_origin,missing origin
177,Mon train est annulé,,,0,easy,no_intent,train_discussion
178,je voudrais un bilet de toulon à toulouze,Toulon,Toulouse,1,hard,misspelling,spelling errors
179,??? Paris 123,,,0,easy,garbage,incoherent mix
180,guitare nougat orange sable,,,0,easy,garbage,nonsense words
181,Quel est le temps de trajet de Metz à Annecy,Metz,Annecy,1,medium,standard,
182,En direction de Lyon,,,0,easy,incomplete_origin,missing origin
183,comment aller a toulouse depuis nîme,Nîmes,Toulouse,1,hard,misspelling,spelling errors
184,Je veux aller à Nice non à Toulouse,,,0,medium,ambiguous,contradictions
185,Je souhaite me rendre à Nantes,,,0,easy,incomplete_origin,missing origin
186,je voyage avec florence et clément de angers vers amiens,Angers,Amiens,1,hard,name_ambiguity,"Florence/Clément=prénoms, lowercase"
187,De Salon-de-Provence vers Lyon,Salon-de-Provence,Lyon,1,medium,compound_name,compound name
188,De Boulogne-sur-Mer vers Brest,Boulogne-sur-Mer,Brest,1,medium,compound_name,compound name
189,retrouver paris à nice en partant de marseille,Marseille,Nice,1,hard,name_ambiguity,"Paris=prénom, lowercase"
190,un aller-retour,,,0,easy,incomplete_grammar,grammatically incomplete
191,au revoir ?,,,0,easy,no_intent,greetings
192,Départ Lille arrivée Aix-en-Provence,Lille,Aix-en-Provence,1,easy,standard,
193,Je voudrais un billet de Toulouse à Strasbourg,Toulouse,Strasbourg,1,easy,standard,
194,Je souhaite me rendre a Reeims depui Annnecy,Annecy,Reims,1,hard,misspelling,spelling errors
195,je voyage avec albert et lourdes de limoges vers reims,Limoges,Reims,1,hard,name_ambiguity,"Albert/Lourdes=prénoms, lowercase"
196,Je veux aller de Châlons-en-Champagne à Nantes,Châlons-en-Champagne,Nantes,1,medium,compound_name,compound name
197,je souhaite me rendre a marseile depui limoges,Limoges,Marseille,1,hard,misspelling,spelling errors
198,Je vais faire du sport,,,0,easy,no_intent,off_topic
199,Je voudrais réserver un billet de Le Havre pour Nîmes,Le Havre,Nîmes,1,medium,standard,
200,Y a-t-il un train de Tours vers Nîmes,Tours,Nîmes,1,easy,standard,
201,comment aller a limoge depuis reiims,Reims,Limoges,1,hard,misspelling,spelling errors
202,Train de Lyon à Bourg-en-Bresse,Lyon,Bourg-en-Bresse,1,medium,compound_name,compound name
203,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
204,Peut-être Nantes ou bien Montpellier,,,0,medium,ambiguous,contradictions
205,c'est parfait,,,0,easy,no_intent,random_statements
206,comment vas-tu ?,,,0,easy,no_intent,greetings
207,Y a-t-il des trains directs de Perpignan à Saint-Étienne,Perpignan,Saint-Étienne,1,medium,standard,
208,Y a-t-il un train de Annecy vers Strasbourg,Annecy,Strasbourg,1,easy,standard,
209,je souhaite me rendre,,,0,easy,incomplete_grammar,grammatically incomplete
210,Mon départ est à Montpellier,,,0,easy,incomplete_dest,missing destination
211,Trajet Strasbour Bresst,Strasbourg,Brest,1,hard,misspelling,spelling errors
212,Y a-t-il un train de Brest vers Lyon,Brest,Lyon,1,easy,standard,
213,Pouvez-vous me réserver une place de Lille à Toulon,Lille,Toulon,1,medium,standard,
214,Je voudrais aller de Nantes à Lille via Marseille et Rennes,,,0,medium,ambiguous,too many cities
215,Ich möchte nach Berlin,,,0,easy,garbage,foreign language
216,Quel est l'horaire des trains au départ de Annecy pour Metz,Annecy,Metz,1,medium,standard,
217,Je veux visiter Rennes Bordeaux Paris,,,0,medium,ambiguous,too many cities
218,le réseau ferroviaire français est développé ?,,,0,easy,no_intent,train_discussion
219,Quelle belle journée !,,,0,easy,no_intent,off_topic
220,trajet villeurbanne toulouse,Villeurbanne,Toulouse,1,medium,no_capitals,"lowercase, no accents"
221,Billet Villeurbanne Metz,Villeurbanne,Metz,1,medium,no_markers,
222,trajet strasbour nîme,Strasbourg,Nîmes,1,hard,misspelling,spelling errors
223,En direction de Paris,,,0,easy,incomplete_origin,missing origin
224,évidemment,,,0,easy,no_intent,random_statements
225,À Grenoble en partance de Le Mans,Le Mans,Grenoble,1,medium,inverted_order,
226,je dois aller de limoges a grenoble,Limoges,Grenoble,1,medium,no_capitals,"lowercase, no accents"
227,Cap sur Rennes,,,0,easy,incomplete_origin,missing origin
228,Je dois rejoindre Paris à Paris depuis Lille,Lille,Paris,1,medium,name_ambiguity,Paris=prénom
229,D'accord ?,,,0,easy,no_intent,random_statements
230,un billet grenoble amiens s'il vous plait,Grenoble,Amiens,1,medium,no_capitals,"lowercase, no accents"
231,Y a-t-il un train de Lyon vers Paris,Lyon,Paris,1,easy,standard,
232,Magnifique !,,,0,easy,no_intent,random_statements
233,Je suis fatigué !,,,0,easy,no_intent,off_topic
234,trajet lion nice,Lyon,Nice,1,hard,misspelling,spelling errors
235,Bilet Brrest Nantes,Brest,Nantes,1,hard,misspelling,spelling errors
236,Je cherche un train de Montpellier à Nice,Montpellier,Nice,1,easy,standard,
237,Mon ami Paris m'attend à Paris je pars de Aix-en-Provence,Aix-en-Provence,Paris,1,medium,name_ambiguity,Paris=prénom
238,commen aler de lill a nices,Lille,Nice,1,hard,misspelling,spelling errors
239,Pour me rendre à Paris je pars de Strasbourg,Strasbourg,Paris,1,medium,inverted_order,
240,Un billet Metz Aix-en-Provence,Metz,Aix-en-Provence,1,easy,no_markers,
241,Je voudrais réserver un billet de Clermont-Ferrand pour Montpellier,Clermont-Ferrand,Montpellier,1,medium,standard,
242,Retrouver Florence à Amiens en partant de Rennes,Rennes,Amiens,1,hard,name_ambiguity,Florence=prénom
243,I want to go to Paris,,,0,easy,garbage,foreign language
244,Un aller simple de Strasbourg à Marseille,Strasbourg,Marseille,1,easy,standard,
245,Hésitation entre Nice et Lyon,,,0,medium,ambiguous,contradictions
246,Retrouver Albert à Reims en partant de Villeurbanne,Villeurbanne,Reims,1,hard,name_ambiguity,Albert=prénom
247,@@## ...,,,0,easy,garbage,special characters
248,je voudrais un billet de tours a toulouse,Tours,Toulouse,1,medium,no_capitals,"lowercase, no accents"
249,Billet La Roche sur Yon Le Havre,La Roche-sur-Yon,Le Havre,1,medium,compound_name,compound name no hyphen
250,Je voudrais réserver un billet de Toulouse pour Angers,Toulouse,Angers,1,medium,standard,
251,Un billet Grenoble Dijon s'il vous plaît,Grenoble,Dijon,1,easy,standard,
252,À Perpignan en partance de Annecy,Annecy,Perpignan,1,medium,inverted_order,
253,Voglio andare a Milano,,,0,easy,garbage,foreign language
254,À Paris en partance de Toulon,Toulon,Paris,1,medium,inverted_order,
255,"Avec mes amis Lourdes et Rémy, je voudrais aller de Angers à Le Mans",Angers,Le Mans,1,hard,name_ambiguity,Lourdes/Rémy=prénoms
256,Quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
257,de lyon vers saint-étienne,Lyon,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
258,Mon ami Clément m'attend à Paris je pars de Clermont-Ferrand,Clermont-Ferrand,Paris,1,medium,name_ambiguity,Clément=prénom
259,Je ne comprends pas ?,,,0,easy,no_intent,random_statements
260,je veux aller de annecy a bordeaux,Annecy,Bordeaux,1,medium,no_capitals,"lowercase, no accents"
261,Je veux aller à Clermont-Ferrand en partant de Aix-en-Provence,Aix-en-Provence,Clermont-Ferrand,1,medium,inverted_order,
262,Destination Bordeaux correction Rennes,,,0,medium,ambiguous,conflicting information
263,Commen aler de Dijo a Limoge,Dijon,Limoges,1,hard,misspelling,spelling errors
264,Mon ami Florence m'attend à Florence je pars de Lille,Lille,Florence,1,medium,name_ambiguity,Florence=prénom
265,!!! ??? 456 Paris,,,0,easy,garbage,incoherent mix
266,Un billet de Aix-en-Provence pour Montpellier,Aix-en-Provence,Montpellier,1,medium,compound_name,compound name
267,comment aller a reim depuis bordo,Bordeaux,Reims,1,hard,misspelling,spelling errors
268,je souhaite me rendre a nîmes depuis toulon,Toulon,Nîmes,1,medium,no_capitals,"lowercase, no accents"
269,Comment aller de Paris à Paris,,,0,medium,ambiguous,origin equals destination
270,Trajet Aix-en-Provence Angers,Aix-en-Provence,Angers,1,medium,compound_name,compound name
271,Je veux aller de Montpellier à Châlons en Champagne,Montpellier,Châlons-en-Champagne,1,medium,compound_name,compound name no hyphen
272,il y avait du monde dans le train ?,,,0,easy,no_intent,train_discussion
273,Billet Lyon Port-Boulet,Lyon,Port-Boulet,1,medium,compound_name,compound name
274,Départ Villeurbanne arrivée Marseille,Villeurbanne,Marseille,1,easy,standard,
275,coucou,,,0,easy,no_intent,greetings
276,trajet tours limoges,Tours,Limoges,1,medium,no_capitals,"lowercase, no accents"
277,J'adore les trains,,,0,easy,no_intent,train_discussion
278,"Avec mes amis Rémy et Florence, je voudrais aller de Saint-Étienne à Rennes",Saint-Étienne,Rennes,1,hard,name_ambiguity,Rémy/Florence=prénoms
279,De La Roche sur Yon vers Limoges,La Roche-sur-Yon,Limoges,1,medium,compound_name,compound name no hyphen
280,Cap sur Reims depuis Toulouse,Toulouse,Reims,1,medium,inverted_order,
281,Train de Tours à Aix-en-Provence,Tours,Aix-en-Provence,1,medium,compound_name,compound name
282,Quel est l'horaire des trains au départ de Bordeaux pour Lille,Bordeaux,Lille,1,medium,standard,
283,Localisé à Reims,,,0,easy,incomplete_dest,missing destination
284,!!! Paris ???,,,0,easy,garbage,incoherent mix
285,cactus papillon parapluie nuage,,,0,easy,garbage,nonsense words
286,Pour aller à Perpignan depuis Lyon,Lyon,Perpignan,1,medium,inverted_order,
287,origine dijon ?,,,0,easy,incomplete_dest,missing destination
288,"Avec mes amis florence et paris, je voudrais aller de paris a florence",Paris,Florence,1,hard,name_ambiguity,"lowercase, florence/paris=prénoms"
289,Je cherche un train de Le Havre à Dijon,Le Havre,Dijon,1,easy,standard,
290,Je veux aller de Angers à La Roche-sur-Yon,Angers,La Roche-sur-Yon,1,medium,compound_name,compound name
291,Je veux aller de Toulouse à Villeurbanne,Toulouse,Villeurbanne,1,easy,standard,
292,Annecy Limoges s'il vous plaît,Annecy,Limoges,1,medium,no_markers,
293,À quelle heure y a-t-il des trains de Bordeaux à Toulon,Bordeaux,Toulon,1,medium,standard,
294,Mon départ est à Lille ?,,,0,easy,incomplete_dest,missing destination
295,Billet pour ?,,,0,easy,incomplete_grammar,grammatically incomplete
296,Je vais à Metz voir mon ami Florence en partant de Villeurbanne,Villeurbanne,Metz,1,medium,name_ambiguity,Florence=prénom
297,Je voudrais réserver un billet de Toulouse pour Villeurbanne,Toulouse,Villeurbanne,1,medium,standard,
298,De Marseille vers Châlons en Champagne,Marseille,Châlons-en-Champagne,1,medium,compound_name,compound name no hyphen
299,Train Toulouse Toulouse,,,0,medium,ambiguous,origin equals destination
300,Je voudrais un billet de Nîmes à Rennes pour demain,Nîmes,Rennes,1,medium,additional_info,with time/passenger info
301,Je suis actuellement à Paris,,,0,easy,incomplete_dest,missing destination
302,en partant de montpellier ?,,,0,easy,incomplete_dest,missing destination
303,Destination Toulouse correction Bordeaux,,,0,medium,ambiguous,conflicting information
304,les oiseaux chantent ?,,,0,easy,no_intent,random_statements
305,Y a-t-il des trains directs entre Perpignan et Limoges,Perpignan,Limoges,1,medium,complex_question,
306,Quand part le prochain train de Bordeaux vers Tours,Bordeaux,Tours,1,medium,standard,
307,Quel est le temps de trajet de Le Havre à Brest,Le Havre,Brest,1,medium,standard,
308,De Angers vers Saint Étienne,Angers,Saint-Étienne,1,medium,compound_name,compound name no hyphen
309,Direction Le Havre en partant de Rennes,Rennes,Le Havre,1,medium,inverted_order,
310,databiso mycuvom dykuzefys zevitede,,,0,easy,garbage,random text
311,À quelle heure y a-t-il des trains de Marseille à Nice,Marseille,Nice,1,medium,standard,
312,Billet Nantes Le Havre,Nantes,Le Havre,1,medium,no_markers,
313,les rails de train sont fascinants ?,,,0,easy,no_intent,train_discussion
314,De Bordeaux vers Bordeaux,,,0,medium,ambiguous,origin equals destination
315,Mon ami Clément m'attend à Toulon je pars de Saint-Étienne,Saint-Étienne,Toulon,1,medium,name_ambiguity,Clément=prénom
