sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
70,bonjour,,,0,easy,no_intent,greetings
71,Bonsoir !,,,0,easy,no_intent,greetings
72,ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
73,ça va bien merci ?,,,0,easy,no_intent,greetings
74,bonne soirée ?,,,0,easy,no_intent,greetings
75,à demain,,,0,easy,no_intent,greetings
76,enchanté ?,,,0,easy,no_intent,greetings
77,bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
78,Au revoir ?,,,0,easy,no_intent,greetings
79,bonne journée ?,,,0,easy,no_intent,greetings
80,À demain,,,0,easy,no_intent,greetings
81,Bonne nuit,,,0,easy,no_intent,greetings
82,Bonne journée ?,,,0,easy,no_intent,greetings
83,coucou ?,,,0,easy,no_intent,greetings
84,Bonne nuit !,,,0,easy,no_intent,greetings
85,Yo !,,,0,easy,no_intent,greetings
86,Salut ?,,,0,easy,no_intent,greetings
87,Enchanté,,,0,easy,no_intent,greetings
88,Bonsoir ?,,,0,easy,no_intent,greetings
89,bonne journée,,,0,easy,no_intent,greetings
90,Enchanté,,,0,easy,no_intent,greetings
91,Ravi de vous rencontrer,,,0,easy,no_intent,greetings
92,coucou,,,0,easy,no_intent,greetings
93,très bien et vous ?,,,0,easy,no_intent,greetings
94,Ça va bien merci ?,,,0,easy,no_intent,greetings
95,Yo ?,,,0,easy,no_intent,greetings
96,enchanté,,,0,easy,no_intent,greetings
97,enchanté ?,,,0,easy,no_intent,greetings
98,bonne journée ?,,,0,easy,no_intent,greetings
99,ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
100,bonne soirée,,,0,easy,no_intent,greetings
101,Enchanté !,,,0,easy,no_intent,greetings
102,à bientôt ?,,,0,easy,no_intent,greetings
103,yo ?,,,0,easy,no_intent,greetings
104,Bonne nuit ?,,,0,easy,no_intent,greetings
105,Ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
106,ça va bien merci,,,0,easy,no_intent,greetings
107,À plus tard !,,,0,easy,no_intent,greetings
108,bonjour comment allez-vous,,,0,easy,no_intent,greetings
109,hey salut ?,,,0,easy,no_intent,greetings
110,Coucou,,,0,easy,no_intent,greetings
111,ça va bien merci,,,0,easy,no_intent,greetings
112,À bientôt !,,,0,easy,no_intent,greetings
113,au revoir,,,0,easy,no_intent,greetings
114,bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
115,Coucou,,,0,easy,no_intent,greetings
116,Ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
117,Bonsoir,,,0,easy,no_intent,greetings
118,Hey salut,,,0,easy,no_intent,greetings
119,Salut,,,0,easy,no_intent,greetings
120,hey salut ?,,,0,easy,no_intent,greetings
121,coucou,,,0,easy,no_intent,greetings
122,à bientôt ?,,,0,easy,no_intent,greetings
123,Comment vas-tu ?,,,0,easy,no_intent,greetings
124,Hey salut,,,0,easy,no_intent,greetings
125,salut ça va,,,0,easy,no_intent,greetings
126,Bonne nuit !,,,0,easy,no_intent,greetings
127,bonne soirée,,,0,easy,no_intent,greetings
128,Ravi de vous rencontrer !,,,0,easy,no_intent,greetings
129,Au revoir,,,0,easy,no_intent,greetings
130,comment vas-tu ?,,,0,easy,no_intent,greetings
131,à bientôt,,,0,easy,no_intent,greetings
132,bonne nuit,,,0,easy,no_intent,greetings
133,À plus tard ?,,,0,easy,no_intent,greetings
134,Salut ça va,,,0,easy,no_intent,greetings
135,Yo ?,,,0,easy,no_intent,greetings
136,Au revoir,,,0,easy,no_intent,greetings
137,Bonsoir ?,,,0,easy,no_intent,greetings
138,À demain ?,,,0,easy,no_intent,greetings
139,Comment vas-tu,,,0,easy,no_intent,greetings
140,Ça va bien merci ?,,,0,easy,no_intent,greetings
141,Enchanté ?,,,0,easy,no_intent,greetings
142,bonsoir,,,0,easy,no_intent,greetings
143,au revoir,,,0,easy,no_intent,greetings
144,à demain ?,,,0,easy,no_intent,greetings
145,au revoir ?,,,0,easy,no_intent,greetings
146,Bonsoir,,,0,easy,no_intent,greetings
147,à plus tard,,,0,easy,no_intent,greetings
148,bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
149,comment vas-tu,,,0,easy,no_intent,greetings
150,À plus tard,,,0,easy,no_intent,greetings
151,à bientôt,,,0,easy,no_intent,greetings
152,Comment vas-tu !,,,0,easy,no_intent,greetings
153,bonsoir ?,,,0,easy,no_intent,greetings
154,À demain ?,,,0,easy,no_intent,greetings
155,À demain,,,0,easy,no_intent,greetings
156,à plus tard,,,0,easy,no_intent,greetings
157,Très bien et vous !,,,0,easy,no_intent,greetings
158,Au revoir !,,,0,easy,no_intent,greetings
159,à plus tard ?,,,0,easy,no_intent,greetings
160,À demain ?,,,0,easy,no_intent,greetings
161,Bonne journée,,,0,easy,no_intent,greetings
162,Salut ?,,,0,easy,no_intent,greetings
163,Bonsoir,,,0,easy,no_intent,greetings
164,Ravi de vous rencontrer !,,,0,easy,no_intent,greetings
165,Bonjour ?,,,0,easy,no_intent,greetings
166,Bonjour comment allez-vous,,,0,easy,no_intent,greetings
167,À demain !,,,0,easy,no_intent,greetings
168,Salut ça va,,,0,easy,no_intent,greetings
169,Au revoir ?,,,0,easy,no_intent,greetings
170,Très bien et vous ?,,,0,easy,no_intent,greetings
171,bonne journée,,,0,easy,no_intent,greetings
172,Salut ça va ?,,,0,easy,no_intent,greetings
173,Au revoir ?,,,0,easy,no_intent,greetings
174,bonne nuit ?,,,0,easy,no_intent,greetings
175,À plus tard,,,0,easy,no_intent,greetings
176,Bonsoir !,,,0,easy,no_intent,greetings
177,enchanté,,,0,easy,no_intent,greetings
178,Coucou !,,,0,easy,no_intent,greetings
179,À bientôt !,,,0,easy,no_intent,greetings
180,Enchanté ?,,,0,easy,no_intent,greetings
181,Bonjour comment allez-vous !,,,0,easy,no_intent,greetings
182,Salut ça va !,,,0,easy,no_intent,greetings
183,à bientôt ?,,,0,easy,no_intent,greetings
184,bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
185,à bientôt,,,0,easy,no_intent,greetings
186,bonne soirée,,,0,easy,no_intent,greetings
187,bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
188,bonjour ?,,,0,easy,no_intent,greetings
189,Au revoir !,,,0,easy,no_intent,greetings
190,Ravi de vous rencontrer,,,0,easy,no_intent,greetings
191,Yo !,,,0,easy,no_intent,greetings
192,Très bien et vous,,,0,easy,no_intent,greetings
193,Bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
194,Bonne journée,,,0,easy,no_intent,greetings
195,au revoir,,,0,easy,no_intent,greetings
196,à plus tard,,,0,easy,no_intent,greetings
197,À plus tard !,,,0,easy,no_intent,greetings
198,très bien et vous,,,0,easy,no_intent,greetings
199,ça va bien merci,,,0,easy,no_intent,greetings
200,Bonne soirée,,,0,easy,no_intent,greetings
201,bonsoir ?,,,0,easy,no_intent,greetings
202,enchanté,,,0,easy,no_intent,greetings
203,Coucou !,,,0,easy,no_intent,greetings
204,Hey salut,,,0,easy,no_intent,greetings
205,Bonne nuit !,,,0,easy,no_intent,greetings
206,bonjour comment allez-vous ?,,,0,easy,no_intent,greetings
207,bonjour ?,,,0,easy,no_intent,greetings
208,bonne journée ?,,,0,easy,no_intent,greetings
209,ça va bien merci,,,0,easy,no_intent,greetings
210,Yo,,,0,easy,no_intent,greetings
211,salut ça va,,,0,easy,no_intent,greetings
212,comment vas-tu,,,0,easy,no_intent,greetings
213,coucou,,,0,easy,no_intent,greetings
214,comment vas-tu,,,0,easy,no_intent,greetings
215,Ça va bien merci !,,,0,easy,no_intent,greetings
216,bonne nuit,,,0,easy,no_intent,greetings
217,bonjour comment allez-vous,,,0,easy,no_intent,greetings
218,Salut ça va,,,0,easy,no_intent,greetings
219,Bonne soirée,,,0,easy,no_intent,greetings
220,Hey salut,,,0,easy,no_intent,greetings
221,À bientôt,,,0,easy,no_intent,greetings
222,au revoir,,,0,easy,no_intent,greetings
223,bonjour ?,,,0,easy,no_intent,greetings
224,Enchanté !,,,0,easy,no_intent,greetings
225,Ça va bien merci !,,,0,easy,no_intent,greetings
226,bonne soirée,,,0,easy,no_intent,greetings
227,bonne journée ?,,,0,easy,no_intent,greetings
228,Bonne soirée,,,0,easy,no_intent,greetings
229,bonne journée ?,,,0,easy,no_intent,greetings
230,Comment vas-tu !,,,0,easy,no_intent,greetings
231,Très bien et vous,,,0,easy,no_intent,greetings
232,Salut ça va,,,0,easy,no_intent,greetings
233,Ça va bien merci ?,,,0,easy,no_intent,greetings
234,comment vas-tu ?,,,0,easy,no_intent,greetings
235,Bonjour comment allez-vous !,,,0,easy,no_intent,greetings
236,Très bien et vous !,,,0,easy,no_intent,greetings
237,Bonne nuit ?,,,0,easy,no_intent,greetings
238,Très bien et vous,,,0,easy,no_intent,greetings
239,Très bien et vous ?,,,0,easy,no_intent,greetings
240,enchanté,,,0,easy,no_intent,greetings
241,coucou,,,0,easy,no_intent,greetings
242,À plus tard !,,,0,easy,no_intent,greetings
243,bonne nuit ?,,,0,easy,no_intent,greetings
244,Hey salut !,,,0,easy,no_intent,greetings
245,Bonjour comment allez-vous !,,,0,easy,no_intent,greetings
246,Salut ça va ?,,,0,easy,no_intent,greetings
247,à plus tard,,,0,easy,no_intent,greetings
248,yo,,,0,easy,no_intent,greetings
249,Bonne nuit,,,0,easy,no_intent,greetings
250,Hey salut ?,,,0,easy,no_intent,greetings
251,Bonne nuit,,,0,easy,no_intent,greetings
252,Comment vas-tu ?,,,0,easy,no_intent,greetings
253,À bientôt ?,,,0,easy,no_intent,greetings
254,bonne nuit ?,,,0,easy,no_intent,greetings
255,Coucou,,,0,easy,no_intent,greetings
256,bonne nuit ?,,,0,easy,no_intent,greetings
257,comment vas-tu ?,,,0,easy,no_intent,greetings
258,hey salut ?,,,0,easy,no_intent,greetings
259,Bonne nuit ?,,,0,easy,no_intent,greetings
260,Ravi de vous rencontrer,,,0,easy,no_intent,greetings
261,Comment vas-tu !,,,0,easy,no_intent,greetings
262,bonne journée,,,0,easy,no_intent,greetings
263,Bonjour comment allez-vous,,,0,easy,no_intent,greetings
264,Coucou ?,,,0,easy,no_intent,greetings
265,Comment vas-tu !,,,0,easy,no_intent,greetings
266,Yo ?,,,0,easy,no_intent,greetings
267,Coucou ?,,,0,easy,no_intent,greetings
268,à plus tard ?,,,0,easy,no_intent,greetings
269,Bonsoir,,,0,easy,no_intent,greetings
270,À plus tard !,,,0,easy,no_intent,greetings
271,Ça va bien merci ?,,,0,easy,no_intent,greetings
272,comment vas-tu ?,,,0,easy,no_intent,greetings
273,Salut ça va,,,0,easy,no_intent,greetings
274,ravi de vous rencontrer,,,0,easy,no_intent,greetings
275,Bonne nuit ?,,,0,easy,no_intent,greetings
276,bonne journée ?,,,0,easy,no_intent,greetings
277,bonjour comment allez-vous,,,0,easy,no_intent,greetings
278,Coucou ?,,,0,easy,no_intent,greetings
279,Très bien et vous,,,0,easy,no_intent,greetings
280,Bonne nuit !,,,0,easy,no_intent,greetings
281,Très bien et vous ?,,,0,easy,no_intent,greetings
282,Enchanté,,,0,easy,no_intent,greetings
283,Salut !,,,0,easy,no_intent,greetings
284,ravi de vous rencontrer,,,0,easy,no_intent,greetings
285,Yo ?,,,0,easy,no_intent,greetings
286,Au revoir ?,,,0,easy,no_intent,greetings
287,hey salut,,,0,easy,no_intent,greetings
288,à demain,,,0,easy,no_intent,greetings
289,Bonne nuit,,,0,easy,no_intent,greetings
290,Yo,,,0,easy,no_intent,greetings
291,Salut ça va,,,0,easy,no_intent,greetings
292,yo,,,0,easy,no_intent,greetings
293,Bonne nuit,,,0,easy,no_intent,greetings
294,Très bien et vous ?,,,0,easy,no_intent,greetings
295,yo,,,0,easy,no_intent,greetings
296,Bonsoir,,,0,easy,no_intent,greetings
297,Coucou,,,0,easy,no_intent,greetings
298,comment vas-tu,,,0,easy,no_intent,greetings
299,Ravi de vous rencontrer,,,0,easy,no_intent,greetings
300,Salut ?,,,0,easy,no_intent,greetings
301,Comment vas-tu !,,,0,easy,no_intent,greetings
302,Hey salut,,,0,easy,no_intent,greetings
303,bonne nuit,,,0,easy,no_intent,greetings
304,À plus tard,,,0,easy,no_intent,greetings
305,Ça va bien merci !,,,0,easy,no_intent,greetings
306,bonne journée,,,0,easy,no_intent,greetings
307,Pourquoi le ciel est bleu !,,,0,easy,no_intent,general_questions
308,Quel âge avez-vous ?,,,0,easy,no_intent,general_questions
309,Que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
310,Quel est le sens de la vie,,,0,easy,no_intent,general_questions
311,Tu aimes la musique,,,0,easy,no_intent,general_questions
312,quelle est la météo,,,0,easy,no_intent,general_questions
313,Il fait beau aujourd'hui !,,,0,easy,no_intent,general_questions
314,C'est quoi ça ?,,,0,easy,no_intent,general_questions
315,Comment ça marche ?,,,0,easy,no_intent,general_questions
316,êtes-vous marié ?,,,0,easy,no_intent,general_questions
317,Êtes-vous marié,,,0,easy,no_intent,general_questions
318,comment allez-vous ?,,,0,easy,no_intent,general_questions
319,Quelle est la météo ?,,,0,easy,no_intent,general_questions
320,Vous vous appelez comment,,,0,easy,no_intent,general_questions
321,quel est le sens de la vie,,,0,easy,no_intent,general_questions
322,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
323,comment ça marche ?,,,0,easy,no_intent,general_questions
324,Quel est votre nom ?,,,0,easy,no_intent,general_questions
325,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
326,où habitez-vous,,,0,easy,no_intent,general_questions
327,c'est quoi ça,,,0,easy,no_intent,general_questions
328,comment ça marche,,,0,easy,no_intent,general_questions
329,il fait beau aujourd'hui,,,0,easy,no_intent,general_questions
330,Quelle heure est-il !,,,0,easy,no_intent,general_questions
331,quel est le sens de la vie,,,0,easy,no_intent,general_questions
332,Quelle est votre adresse ?,,,0,easy,no_intent,general_questions
333,Pourquoi le ciel est bleu !,,,0,easy,no_intent,general_questions
334,Quel est ton film préféré !,,,0,easy,no_intent,general_questions
335,êtes-vous marié,,,0,easy,no_intent,general_questions
336,C'est quoi votre numéro,,,0,easy,no_intent,general_questions
337,quel jour sommes-nous ?,,,0,easy,no_intent,general_questions
338,pourquoi le ciel est bleu ?,,,0,easy,no_intent,general_questions
339,Quel jour sommes-nous ?,,,0,easy,no_intent,general_questions
340,Avez-vous des enfants ?,,,0,easy,no_intent,general_questions
341,Quelle est la météo,,,0,easy,no_intent,general_questions
342,êtes-vous marié,,,0,easy,no_intent,general_questions
343,c'est quoi ça,,,0,easy,no_intent,general_questions
344,quelle est votre adresse,,,0,easy,no_intent,general_questions
345,Pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
346,Quelle est votre adresse !,,,0,easy,no_intent,general_questions
347,Comment allez-vous !,,,0,easy,no_intent,general_questions
348,Tu aimes la musique !,,,0,easy,no_intent,general_questions
349,Quel est ton film préféré ?,,,0,easy,no_intent,general_questions
350,Il fait beau aujourd'hui !,,,0,easy,no_intent,general_questions
351,Que faites-vous dans la vie !,,,0,easy,no_intent,general_questions
352,Quel est ton film préféré ?,,,0,easy,no_intent,general_questions
353,quel est votre nom ?,,,0,easy,no_intent,general_questions
354,Quelle est la météo ?,,,0,easy,no_intent,general_questions
355,Quelle heure est-il !,,,0,easy,no_intent,general_questions
356,Quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
357,Quelle est votre adresse,,,0,easy,no_intent,general_questions
358,il fait beau aujourd'hui ?,,,0,easy,no_intent,general_questions
359,Quel est votre nom ?,,,0,easy,no_intent,general_questions
360,quel est ton film préféré,,,0,easy,no_intent,general_questions
361,vous vous appelez comment,,,0,easy,no_intent,general_questions
362,Quelle est la météo !,,,0,easy,no_intent,general_questions
363,c'est quoi votre numéro ?,,,0,easy,no_intent,general_questions
364,Êtes-vous marié,,,0,easy,no_intent,general_questions
365,Tu aimes la musique ?,,,0,easy,no_intent,general_questions
366,quelle est la météo ?,,,0,easy,no_intent,general_questions
367,tu aimes la musique ?,,,0,easy,no_intent,general_questions
368,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
369,Quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
370,Où habitez-vous !,,,0,easy,no_intent,general_questions
371,Quel est ton film préféré,,,0,easy,no_intent,general_questions
372,quel âge avez-vous,,,0,easy,no_intent,general_questions
373,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
374,c'est quoi ça ?,,,0,easy,no_intent,general_questions
375,comment ça marche ?,,,0,easy,no_intent,general_questions
376,Quel est le sens de la vie !,,,0,easy,no_intent,general_questions
377,quel est ton film préféré ?,,,0,easy,no_intent,general_questions
378,Quel est ton film préféré !,,,0,easy,no_intent,general_questions
379,Quelle est la météo !,,,0,easy,no_intent,general_questions
380,Comment ça marche !,,,0,easy,no_intent,general_questions
381,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
382,Où habitez-vous ?,,,0,easy,no_intent,general_questions
383,Quelle est la météo,,,0,easy,no_intent,general_questions
384,c'est quoi ça,,,0,easy,no_intent,general_questions
385,que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
386,comment ça marche,,,0,easy,no_intent,general_questions
387,Quel est votre nom,,,0,easy,no_intent,general_questions
388,Quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
389,quelle est la météo ?,,,0,easy,no_intent,general_questions
390,Comment allez-vous ?,,,0,easy,no_intent,general_questions
391,C'est quoi votre numéro ?,,,0,easy,no_intent,general_questions
392,quelle heure est-il ?,,,0,easy,no_intent,general_questions
393,que faites-vous dans la vie,,,0,easy,no_intent,general_questions
394,Quel est votre nom,,,0,easy,no_intent,general_questions
395,Avez-vous des enfants !,,,0,easy,no_intent,general_questions
396,comment ça marche ?,,,0,easy,no_intent,general_questions
397,Il fait beau aujourd'hui ?,,,0,easy,no_intent,general_questions
398,comment ça marche,,,0,easy,no_intent,general_questions
399,Il fait beau aujourd'hui,,,0,easy,no_intent,general_questions
400,Quel âge avez-vous ?,,,0,easy,no_intent,general_questions
401,C'est quoi ça !,,,0,easy,no_intent,general_questions
402,Il fait beau aujourd'hui ?,,,0,easy,no_intent,general_questions
403,quelle heure est-il ?,,,0,easy,no_intent,general_questions
404,Quelle heure est-il ?,,,0,easy,no_intent,general_questions
405,que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
406,Où habitez-vous !,,,0,easy,no_intent,general_questions
407,C'est quoi ça,,,0,easy,no_intent,general_questions
408,quel est ton film préféré,,,0,easy,no_intent,general_questions
409,quelle est la météo ?,,,0,easy,no_intent,general_questions
410,Quel est le sens de la vie,,,0,easy,no_intent,general_questions
411,avez-vous des enfants ?,,,0,easy,no_intent,general_questions
412,c'est quoi votre numéro ?,,,0,easy,no_intent,general_questions
413,Êtes-vous marié ?,,,0,easy,no_intent,general_questions
414,Pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
415,Il fait beau aujourd'hui !,,,0,easy,no_intent,general_questions
416,Quel est ton film préféré,,,0,easy,no_intent,general_questions
417,Quelle est votre adresse !,,,0,easy,no_intent,general_questions
418,Que faites-vous dans la vie !,,,0,easy,no_intent,general_questions
419,Quel est ton film préféré !,,,0,easy,no_intent,general_questions
420,Comment ça marche !,,,0,easy,no_intent,general_questions
421,avez-vous des enfants ?,,,0,easy,no_intent,general_questions
422,êtes-vous marié ?,,,0,easy,no_intent,general_questions
423,quel est le sens de la vie,,,0,easy,no_intent,general_questions
424,quelle est la météo ?,,,0,easy,no_intent,general_questions
425,Où habitez-vous ?,,,0,easy,no_intent,general_questions
426,Tu aimes la musique !,,,0,easy,no_intent,general_questions
427,Quelle heure est-il,,,0,easy,no_intent,general_questions
428,que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
429,c'est quoi ça ?,,,0,easy,no_intent,general_questions
430,C'est quoi votre numéro !,,,0,easy,no_intent,general_questions
431,pourquoi le ciel est bleu ?,,,0,easy,no_intent,general_questions
432,Quelle heure est-il !,,,0,easy,no_intent,general_questions
433,quel est le sens de la vie,,,0,easy,no_intent,general_questions
434,Quelle est la météo !,,,0,easy,no_intent,general_questions
435,quel est ton film préféré,,,0,easy,no_intent,general_questions
436,Que faites-vous dans la vie !,,,0,easy,no_intent,general_questions
437,quelle est la météo,,,0,easy,no_intent,general_questions
438,Pourquoi le ciel est bleu !,,,0,easy,no_intent,general_questions
439,il fait beau aujourd'hui ?,,,0,easy,no_intent,general_questions
440,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
441,où habitez-vous ?,,,0,easy,no_intent,general_questions
442,êtes-vous marié,,,0,easy,no_intent,general_questions
443,que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
444,Êtes-vous marié !,,,0,easy,no_intent,general_questions
445,Vous vous appelez comment ?,,,0,easy,no_intent,general_questions
446,C'est quoi votre numéro,,,0,easy,no_intent,general_questions
447,Quel âge avez-vous ?,,,0,easy,no_intent,general_questions
448,Où habitez-vous,,,0,easy,no_intent,general_questions
449,quelle heure est-il,,,0,easy,no_intent,general_questions
450,Quel est ton film préféré !,,,0,easy,no_intent,general_questions
451,Quel jour sommes-nous,,,0,easy,no_intent,general_questions
452,Quelle est la météo !,,,0,easy,no_intent,general_questions
453,Comment ça marche ?,,,0,easy,no_intent,general_questions
454,Comment ça marche !,,,0,easy,no_intent,general_questions
455,Quel est le sens de la vie ?,,,0,easy,no_intent,general_questions
456,vous vous appelez comment,,,0,easy,no_intent,general_questions
457,Quelle heure est-il ?,,,0,easy,no_intent,general_questions
458,C'est quoi ça,,,0,easy,no_intent,general_questions
459,Comment allez-vous !,,,0,easy,no_intent,general_questions
460,Quel est votre nom !,,,0,easy,no_intent,general_questions
461,Quel est ton film préféré ?,,,0,easy,no_intent,general_questions
462,tu aimes la musique ?,,,0,easy,no_intent,general_questions
463,Quelle est la météo !,,,0,easy,no_intent,general_questions
464,quelle est votre adresse ?,,,0,easy,no_intent,general_questions
465,Tu aimes la musique ?,,,0,easy,no_intent,general_questions
466,Quelle est votre adresse ?,,,0,easy,no_intent,general_questions
467,quel est votre nom,,,0,easy,no_intent,general_questions
468,Quel jour sommes-nous,,,0,easy,no_intent,general_questions
469,Que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
470,Que faites-vous dans la vie,,,0,easy,no_intent,general_questions
471,Quelle est votre adresse !,,,0,easy,no_intent,general_questions
472,Quel âge avez-vous !,,,0,easy,no_intent,general_questions
473,Quelle heure est-il !,,,0,easy,no_intent,general_questions
474,que faites-vous dans la vie,,,0,easy,no_intent,general_questions
475,Vous vous appelez comment,,,0,easy,no_intent,general_questions
476,Quel est le sens de la vie,,,0,easy,no_intent,general_questions
477,Comment ça marche,,,0,easy,no_intent,general_questions
478,Tu aimes la musique ?,,,0,easy,no_intent,general_questions
479,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
480,c'est quoi ça ?,,,0,easy,no_intent,general_questions
481,pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
482,quelle heure est-il,,,0,easy,no_intent,general_questions
483,quelle heure est-il ?,,,0,easy,no_intent,general_questions
484,Quel est ton film préféré,,,0,easy,no_intent,general_questions
485,Quelle est votre adresse ?,,,0,easy,no_intent,general_questions
486,Vous vous appelez comment,,,0,easy,no_intent,general_questions
487,quel jour sommes-nous ?,,,0,easy,no_intent,general_questions
488,Quel est votre nom,,,0,easy,no_intent,general_questions
489,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
490,C'est quoi ça !,,,0,easy,no_intent,general_questions
491,vous vous appelez comment ?,,,0,easy,no_intent,general_questions
492,Quel âge avez-vous,,,0,easy,no_intent,general_questions
493,quelle est votre adresse,,,0,easy,no_intent,general_questions
494,Êtes-vous marié ?,,,0,easy,no_intent,general_questions
495,Quelle heure est-il,,,0,easy,no_intent,general_questions
496,Quel âge avez-vous !,,,0,easy,no_intent,general_questions
497,Vous vous appelez comment,,,0,easy,no_intent,general_questions
498,tu aimes la musique,,,0,easy,no_intent,general_questions
499,Êtes-vous marié !,,,0,easy,no_intent,general_questions
500,Comment allez-vous !,,,0,easy,no_intent,general_questions
501,Quel est votre nom !,,,0,easy,no_intent,general_questions
502,C'est quoi ça,,,0,easy,no_intent,general_questions
503,quel âge avez-vous,,,0,easy,no_intent,general_questions
